시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
대전광역시,서구,아이꿈터어린이집,가정,폐지,35358,"대전광역시 서구 관저북로 80 212동 101호 (관저동, 원앙마을2단지아파트)",042-545-7112,042-545-7112,3,79,0,4,0,15,0,36.309976440319865,127.33914830768511,운영,,2007-03-02,,,2017-03-27
대전광역시,유성구,크레파스어린이집,가정,폐지,34140,"대전광역시 유성구 어은로 57 128동 106호(어은동, 한빛아파트)",042-861-1230,--,4,84,0,4,0,19,0,36.37257419,127.3406503,미운영,,2007-03-02,,,2017-10-24
대전광역시,유성구,상지뜰어린이집,가정,폐지,34010,"대전광역시 유성구 구즉로 16 102동 103호(송강동, 한마을아파트)",042-933-3454,--,3,84,0,4,0,19,0,36.4222777,127.3818431,운영,,2007-02-28,,,2018-05-31
대전광역시,유성구,다올어린이집,가정,폐지,34164,"대전광역시 유성구 장대로71번길 34 101동 102호(장대동, 장대푸르지오)",042-823-7914,042-823-7914,3,54,0,4,0,20,0,36.362099754544815,127.33174426570441,미운영,,2007-02-28,,,2023-01-13
대전광역시,유성구,한솔어린이집,가정,재개,34209,"대전광역시 유성구 학하남로 10 205동 104호(계산동, 오투그란데미학아파트)",042-345-3356,042-345-3357,3,84,0,4,6,20,11,36.34288316413942,127.30089875619439,미운영,,2007-02-26,,,
대전광역시,유성구,햇빛어린이집,가정,폐지,34049,"대전광역시 유성구 엑스포로 448 301동 104호(전민동, 엑스포아파트)",042-864-3241,070-8260-3241,4,84,0,4,0,20,0,36.40001075,127.4003752,미운영,,2007-02-26,,,2023-03-16
대전광역시,중구,별하어린이집,가정,폐지,35055,대전광역시 중구 대둔산로386번길 51 별하어린이집 (산성동),042-586-1332,042-586-1332,4,220,0,4,0,20,0,36.30402018,127.3888104,운영,,2007-02-20,,,2022-05-10
대전광역시,서구,해오름어린이집,가정,폐지,35374,"대전광역시 서구 관저로 48 704동 106호 (관저동, 구봉마을7단지)",042-542-0185,042-368-0186,3,79,0,0,0,10,0,36.297302,127.327194,미운영,0423happyday@naver.com,2007-02-15,,,2016-06-10
대전광역시,유성구,다솜어린이집,민간,정상,34094,"대전광역시 유성구 노은로 416 (하기동, 송림마을5단지아파트 관리동)",042-824-3356,--,4,195,0,4,7,34,9,36.39001251,127.3301756,미운영,,2007-02-14,,,
대전광역시,유성구,하늘정원어린이집,가정,폐지,305809,"대전광역시 유성구 진잠로42번길 30 104동 103호(원내동, 한아름아파트)",042-364-0988,--,3,85,0,4,0,19,0,36.294789252404996,127.32002044323026,미운영,,2007-02-14,,,2022-05-16
대전광역시,유성구,새꿈나무어린이집,가정,폐지,305250,대전 유성구 교촌동 한승미메이드@ 208-102 ,042-322-8227,--,0,0,0,0,0,19,0,,,,,2007-02-13,,,2008-04-01
대전광역시,대덕구,스폰지어린이집,가정,폐지,34396,"대전광역시 대덕구 계족로690번길 21 107동 104호(법동, 선비마을1단지아파트)",042-635-1351,--,4,84,0,4,0,19,0,36.37282606,127.4300776,미운영,blog.naver.com/sponge1351,2007-02-12,,,2019-03-27
대전광역시,동구,꿈에그린 어린이집,민간,폐지,34526,대전광역시 동구 대학로50번길 53 꿈에그린아파트 관리동 (용운동),042-320-4560,042-320-4560,4,145,1,7,0,35,0,36.33146273,127.4570357,미운영,https://dreamsgreen.modoo.at,2007-02-09,,,2025-07-01
대전광역시,대덕구,풀잎어린이집,가정,폐지,34384,"대전광역시 대덕구 계족로663번길 23 3동 102호(법동, 유원아파트)",042-622-8554,--,4,59,0,4,0,20,0,36.37003479,127.4279772,운영,,2007-02-07,,,2020-12-11
대전광역시,유성구,위즈베베어린이집,가정,폐지,34011,"대전광역시 유성구 구즉로 25 304동 105호(송강동, 송강그린아파트)",042-933-5003,--,4,84,0,0,0,19,0,36.432846,127.3819,미운영,,2007-02-01,,,2016-11-29
대전광역시,동구,키즈피아어린이집,가정,정상,34677,"대전광역시 동구 옥천로180번길 23 203동 102호(판암동, 주공아파트2단지)",042-341-9111,050-4338-7366,3,80,0,4,4,14,5,36.31694354069739,127.46313230241816,미운영,https://www.instagram.com/kidspia_341/,2007-01-31,,,
대전광역시,서구,아회어린이집,가정,폐지,302815,대전광역시 서구 도솔로305번길 42 (괴정동),042-528-2463,042-528-2463,3,136,0,0,0,20,0,36.33726163,127.3803735,운영,,2007-01-30,,,2016-04-12
대전광역시,서구,삼성어린이집,민간,정상,35333,대전광역시 서구 용화5길 63 (도마동),042-525-8440,042-525-8443,13,450,2,22,15,139,47,36.32142681,127.3755395,운영,,2007-01-26,,,
대전광역시,동구,아이비어린이집,가정,폐지,34535,대전광역시 동구 우암로295번길 24 (가양동),042-625-7614,--,4,92,0,7,0,20,0,36.34764744,127.4478102,미운영,,2007-01-25,,,2020-07-27
대전광역시,서구,우리어린이집,민간,정상,35292,대전광역시 서구 괴정로 94-8 (괴정동),042-532-3355,042-532-3355,6,192,1,8,13,66,49,36.338672968354245,127.38347992223163,운영,,2007-01-16,,,
대전광역시,유성구,피앤피어린이집,가정,정상,34008,"대전광역시 유성구 송강로42번길 61 310동 106호(송강동, 청솔아파트)",042-935-3004,--,3,84,0,4,6,19,10,36.42941106,127.3785657,미운영,,2007-01-15,,,
대전광역시,동구,주사랑어린이집,민간,폐지,34688,대전광역시 동구 효천2길 10 (효동),042-285-1006,042-285-1006,7,228,0,5,0,29,0,36.31651519260099,127.44208506106172,운영,,2007-01-12,,,2018-04-02
대전광역시,중구,태평어린이집,가정,폐지,34895,"대전광역시 중구 평촌로 111 104동 104호(태평동, 태평아파트)",042-525-9488,042-525-9488,5,114,0,5,0,18,0,36.32610218,127.3970726,미운영,,2007-01-10,,,2022-03-01
대전광역시,중구,아이린어린이집,가정,폐지,35082,대전광역시 중구 안영로 68 우남스타원아파트 관리동1층 (사정동),042-585-7781,050-4078-9589,5,130,0,6,0,20,0,36.29479695,127.3828793,미운영,,2007-01-10,,,2024-10-25
대전광역시,유성구,구암어린이집,가정,폐지,305801,대전 유성구 구암동 610-3 ,042-822-1569,042-823-5105,3,85,0,0,0,12,0,,,,,2007-01-10,,,2010-03-12
대전광역시,대덕구,만민어린이집,민간,폐지,34364,대전광역시 대덕구 대화로 26 (대화동),042-632-2593,042-636-2264,5,159,0,7,0,37,0,36.36803807,127.4165104,운영,http://manmin.or.kr,2007-01-09,,,2019-06-04
대전광역시,서구,리틀천사어린이집,가정,폐지,35333,대전광역시 서구 용화7길 20 (도마동),042-527-1457,--,4,48,0,6,0,18,0,36.31998910772592,127.37458645833432,운영,misomi55@naver.com,2007-01-08,,,2018-11-14
대전광역시,서구,솜사탕어린이집,가정,폐지,35373,"대전광역시 서구 관저로 84 802동 104호 (관저동, 구봉마을8단지)",042-381-3456,042-381-3456,3,40,0,4,0,13,0,36.297413,127.33013,미운영,,2007-01-05,,,2023-04-06
대전광역시,서구,꿈터어린이집,가정,폐지,35216,"대전광역시 서구 청사로 65 108동 109호 (월평동, 황실타운아파트)",042-381-3690,042-381-3690,3,74,0,5,0,19,0,36.3609518,127.3717596,미운영,,2007-01-05,,,2019-03-15
대전광역시,서구,행복가득어린이집,가정,정상,35403,"대전광역시 서구 복수서로 15 102동 104호 (복수동, 복수센트럴자이)",042-320-6353,042-320-6353,4,75,0,4,6,18,7,36.30691009767811,127.3714653375183,미운영,,2007-01-05,,,
대전광역시,유성구,샘물사랑어린이집,가정,폐지,34232,"대전광역시 유성구 원내로 52 302동 102호(원내동, 샘물타운아파트)",042-365-6069,000-000-0000,4,57,0,4,0,20,0,36.29904106,127.3213602,운영,,2007-01-05,,,2024-02-29
대전광역시,동구,해피스쿨어린이집,민간,폐지,34537,대전광역시 동구 한밭대로1237번길 72 해피스쿨어린이집 (용전동),042-626-2530,042-626-2530,5,164,0,8,0,31,0,36.35943154,127.4364864,운영,,2007-01-04,,,2017-08-01
대전광역시,중구,새싹어린이집,가정,폐지,34812,"대전광역시 중구 목중로26번길 29 109동 103호(중촌동, 현대아파트)",042-226-2002,042-226-2002,3,84,1,4,0,18,0,36.33794908,127.4113579,운영,,2007-01-04,,,2017-09-29
대전광역시,서구,꼬마천사어린이집,가정,폐지,35265,"대전광역시 서구 대덕대로 150 121동 105호 (갈마동, 큰마을아파트)",042-524-7004,--,3,105,0,4,0,19,0,36.34507,127.37692,미운영,,2007-01-04,,,2025-04-03
대전광역시,서구,새봄어린이집,민간,폐지,35303,대전광역시 서구 계룡로662번길 48 (용문동),042-537-1123,070-8874-1123,5,240,0,8,0,43,0,36.33550457,127.3929133,미운영,,2007-01-03,,,2022-08-22
대전광역시,중구,누리키즈어린이집,민간,폐지,35060,대전광역시 중구 돌다리로8번길 17 (석교동),042-282-1773,042-285-1773,7,462,1,9,0,99,0,36.30900935,127.4412779,운영,,2006-12-29,,,2025-08-28
대전광역시,유성구,무지개하바어린이집,가정,폐지,305751,대전 유성구 송강동 송강그린아파트 304동106호 ,042-369-3644,042-369-3644,4,85,0,0,0,19,0,,,,,2006-12-29,,,2010-07-19
대전광역시,유성구,동화속아이들어린이집,가정,폐지,34226,"대전광역시 유성구 진잠로149번길 30 202동 102호(교촌동, 미메이드아파트)",042-543-3350,--,4,72,1,4,0,20,0,36.30259453,127.3132837,미운영,,2006-12-29,,,2024-08-21
대전광역시,동구,키즈야드어린이집,민간,폐지,34594,대전광역시 동구 가양로56번길 13 (가양동),042-635-9090,042-633-9090,7,249,1,9,0,67,0,36.34176513,127.4427897,운영,kidsyard@hanmail.net,2006-12-28,,,2023-05-01
대전광역시,대덕구,리라어린이집,민간,정상,34388,대전광역시 대덕구 중리로63번길 36-10 (중리동),042-639-0888,042-633-6440,8,322,1,23,5,70,5,36.36528484,127.4233942,운영,,2006-12-28,,,
대전광역시,동구,둥근마음어린이집,민간,폐지,34509,대전광역시 동구 충정로 136 대주파크빌아파트 관리동 1층 (가양2동),042-383-5004,042-383-5004,4,153,0,4,0,29,0,36.34386907,127.4489074,운영,,2006-12-27,,,2020-12-01
대전광역시,동구,삼성예능어린이집,민간,폐지,34509,대전광역시 동구 충정로130번길 19 (가양동),042-638-2654,042-636-2654,5,231,0,6,0,39,0,36.34411016,127.4495942,미운영,,2006-12-27,,,2024-04-15
대전광역시,서구,스마일어린이집,가정,정상,35265,"대전광역시 서구 대덕대로 150 109동 107호 (갈마동, 큰마을아파트)",042-524-3315,042-716-0059,4,60,0,4,8,19,19,36.34507,127.37692,운영,,2006-12-27,,,
대전광역시,유성구,리틀베어어린이집,가정,정상,34082,"대전광역시 유성구 노은서로210번길 32 406동 101호(지족동, 열매마을4단지아파트)",042-826-4279,042-826-4279,4,52,0,4,8,15,13,36.376198,127.31561,미운영,,2006-12-26,,,
대전광역시,대덕구,호야어린이집,가정,폐지,34385,"대전광역시 대덕구 계족로663번길 29 211동 108호(법동, 주공아파트2단지)",042-672-7659,--,4,89,0,4,0,16,0,36.36954754,127.4250388,운영,,2006-12-26,,,2017-03-31
대전광역시,중구,대전광역시선화하나어린이집,국공립,정상,34860,대전광역시 중구 선화서로43번길 41 (선화동),042-721-1261,042-721-1262,7,199,1,30,22,56,48,36.32653131174624,127.41649604925573,미운영,,2006-12-20,,,
대전광역시,유성구,킨더하바어린이집,가정,폐지,34145,"대전광역시 유성구 왕가봉로 23 1105동 103호(노은동, 열매마을11단지아파트)",042-477-4577,--,4,108,2,5,0,20,0,36.36519837225362,127.31495454888522,미운영,,2006-12-20,,,2025-02-28
대전광역시,서구,건양어린이집,직장,정상,35365,대전광역시 서구 관저동로 158 (관저동),042-600-6501,042-543-8363,7,360,1,22,19,117,64,36.30729632,127.3434418,미운영,https://blog.naver.com/konyangkid,2006-12-19,,,
대전광역시,유성구,경험놀이어린이집,가정,정상,34219,"대전광역시 유성구 대정로28번안길 80 (대정동, 드리움2단지관리동)",042-541-0550,042-541-0550,4,82,1,7,6,20,16,36.31262316,127.3225275,운영,,2006-12-18,,,
대전광역시,중구,굿모닝 어린이집,가정,폐지,35078,"대전광역시 중구 학고개로57번길 82 A동 101호(옥계동, 한양그린맨션아파트)",042-285-7861,042-285-7861,4,60,0,4,0,11,0,36.29636686,127.4546148,미운영,jsy7861@naver.com,2006-12-15,,,2023-03-20
대전광역시,서구,둥근별어린이집,가정,폐지,35282,"대전광역시 서구 신갈마로 102 302동 102호 (갈마동, 갈마아파트)",042-535-4527,--,4,52,0,4,0,19,0,36.34266126,127.3690569,미운영,,2006-12-15,,,2021-03-24
대전광역시,중구,통큰어린이집,민간,폐지,35011,대전광역시 중구 산성로 11-1 ,042-583-7455,042-583-7453,6,256,1,10,0,70,0,36.30604199,127.3902823,운영,,2006-12-11,,,2022-12-06
대전광역시,서구,아이굿맘어린이집,가정,폐지,35397,"대전광역시 서구 정림서로 162-15 126동 105호 (정림동, 우성아파트)",042-582-3100,042-581-3100,4,162,0,5,0,20,0,36.30348748971466,127.36381919089183,미운영,heewon4871@hanmail.net,2006-12-11,,,2023-11-06
대전광역시,동구,푸른별어린이집,가정,폐지,34546,대전광역시 동구 계족로423번길 42 (용전동),042-626-8205,042-626-8205,3,92,0,4,0,14,0,36.34992536,127.4296808,운영,,2006-12-07,,,2017-02-22
대전광역시,서구,시홍지어린이집,가정,폐지,302902,대전 서구 관저2동  구봉마을8단지 810-104 ,042-583-4468,010-2338-4467,0,49,0,0,0,11,0,,,,,2006-12-01,,,2009-12-30
대전광역시,서구,목화사랑어린이집,가정,정상,35404,"대전광역시 서구 복수서로 50 105동 106호 (복수동, 삼익목화아파트)",042-368-2355,042-368-2355,4,102,0,4,8,19,8,36.30984240008403,127.37439984850039,운영,,2006-12-01,,,
대전광역시,유성구,하늘아이어린이집,가정,폐지,34010,"대전광역시 유성구 구즉로 16 109동 107호(송강동, 한마을아파트)",042-369-3793,042-369-3793,4,85,0,5,0,20,0,36.43019844,127.3849488,미운영,,2006-12-01,,,2022-06-03
대전광역시,서구,관저2동우체국꿈나무어린이집,직장,폐지,35371,대전광역시 서구 관저로 63 관저2동우체국 (관저동),042-545-2055,042-545-2056,4,217,0,5,0,49,0,36.29907828,127.3287516,운영,http://daejeon.koreapostkid.com/,2006-11-30,,,2017-02-28
대전광역시,대덕구,누림어린이집,가정,폐지,34399,"대전광역시 대덕구 동춘당로 160 102동 101호(법동, 삼익소월아파트)",042-635-4451,042-635-4451,4,85,0,4,0,20,0,36.36902079,127.4345829,운영,,2006-11-28,,,2025-01-01
대전광역시,유성구,도담도담어린이집,가정,폐지,305509,대전광역시 유성구 관들5길 15-20 (관평동),042-936-4289,--,4,85,0,0,0,20,0,36.42219434,127.3930008,운영,,2006-11-24,,,2014-03-01
대전광역시,서구,새물내어린이집,가정,폐지,35404,"대전광역시 서구 복수중로 30 102동 103호 (복수동, 오량마을마루미아파트)",042-581-3827,--,4,115,0,4,0,20,0,36.3068268,127.373685,미운영,,2006-11-20,,,2020-04-03
대전광역시,동구,도원어린이집,민간,폐지,34679,대전광역시 동구 신기로 123-4 (판암1동),042-272-0540,042-272-0540,2,99,0,4,0,21,0,36.31220134,127.4590557,운영,,2006-11-15,,,2021-08-11
대전광역시,동구,한밭영재 어린이집,가정,폐지,34569,"대전광역시 동구 대전로 935 107동 103호(삼성동, 한밭자이아파트)",042-369-5071,--,4,71,0,4,0,20,0,36.34057419,127.4222084,미운영,,2006-11-08,,,2025-03-01
대전광역시,동구,장애아전담성심어린이집,사회복지법인,정상,34712,대전광역시 동구 산내로386번길 8-30 성심보육원내 (하소동),042-273-8777,042-273-8777,6,249,0,16,17,30,25,36.21805071,127.4420611,운영,,2006-11-08,,,
대전광역시,유성구,대우어린이집,민간,정상,34022,"대전광역시 유성구 배울1로 13 (관평동, 테크노밸리2단지아파트 관리동)",042-671-0002,0508-952-1734,3,141,2,4,9,31,26,36.41972951276618,127.38239954255373,미운영,https://blog.naver.com/daewoo6710002,2006-11-07,,,
대전광역시,유성구,화랑어린이집,가정,정상,34085,"대전광역시 유성구 은구비남로 55 703동 104호(지족동, 열매마을7단지아파트)",042-822-3123,042-822-3123,4,77,0,4,8,20,9,36.37343,127.320915,미운영,,2006-11-07,,,
대전광역시,유성구,예그리나어린이집,가정,폐지,34182,대전광역시 유성구 월드컵대로253번안길 16-6 (구암동),042-822-7975,042-822-7975,4,56,0,4,0,20,0,36.3497322,127.3299437,미운영,,2006-11-04,,,2022-12-09
대전광역시,서구,채움어린이집,민간,폐지,35316,대전광역시 서구 변정6길 99 (변동),042-522-2145,042-527-2145,6,243,2,9,0,53,0,36.32291848,127.3831978,운영,http://cafe.naver.com/chaeumkids,2006-11-01,,,2020-06-18
대전광역시,유성구,슈바이쯔어린이집,가정,폐지,34094,"대전광역시 유성구 노은로426번길 15 602동 101호(하기동, 송림마을6단지아파트)",042-322-3131,042-322-7497,4,85,0,4,0,20,0,36.3909306,127.32708,미운영,,2006-11-01,,,2019-02-08
대전광역시,유성구,산내들어린이집,가정,폐지,34118,"대전광역시 유성구 가정로 43 105동 105호(신성동, 한울아파트)",042-863-5161,042-863-5161,4,53,0,4,0,15,0,36.38565089,127.3473336,운영,,2006-10-31,,,2018-04-17
